Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1982-12-17,28.75,30.38,28.62,30.12,"360,400",0,1,0.47525571118512,0.50220064368013,0.47310672883889,0.49790267898768,"20,182,400"
1982-12-16,28.25,29.25,28,28.75,"630,200",0,1,0.46699039446885,0.48352102790138,0.46285773611072,0.47525571118512,"35,291,200"
1982-12-15,28.38,28.5,27.62,28.25,"583,900",0,1,0.46913937681508,0.47112305282698,0.45657609540636,0.46699039446885,"32,698,400"
1982-12-14,28.62,30.38,28,28.38,"1,205,600",0,1,0.47310672883889,0.50220064368013,0.46285773611072,0.46913937681508,"67,513,600"
1982-12-13,29,29,28.62,28.62,"425,800",0,1,0.47938836954325,0.47938836954325,0.47310672883889,0.47310672883889,"23,844,800"
1982-12-10,31,31,28.88,29.25,"747,700",0,1,0.5124496364083,0.5124496364083,0.47740469353134,0.48352102790138,"41,871,200"
1982-12-09,32.62,32.62,31,31.5,"869,000",0,1,0.53922926256899,0.53922926256899,0.5124496364083,0.52071495312456,"48,664,000"
1982-12-08,33.88,34.88,33,33.12,"501,400",0,1,0.56005786069397,0.5765884941265,0.54551090327335,0.54749457928525,"28,078,400"
1982-12-07,33.5,34.62,32.75,33.88,"746,800",0,1,0.55377621998961,0.57229052943404,0.54137824491522,0.56005786069397,"41,820,800"
1982-12-06,31.75,33.75,31.5,33.5,"654,400",0,1,0.52484761148269,0.55790887834775,0.52071495312456,0.55377621998961,"36,646,400"
1982-12-03,32.12,32.12,31.38,31.75,"212,400",0,1,0.53096394585273,0.53096394585273,0.51873127711266,0.52484761148269,"11,894,400"
1982-12-02,32.5,33,32,32.5,"735,400",0,1,0.53724558655709,0.54551090327335,0.52898026984083,0.53724558655709,"41,182,400"
1982-12-01,31.88,33.75,31.88,32.5,"923,400",0,1,0.52699659382892,0.55790887834775,0.52699659382892,0.53724558655709,"51,710,400"
1982-11-30,28.88,32,28.75,31.88,"710,700",0,1,0.47740469353134,0.52898026984083,0.47525571118512,0.52699659382892,"39,799,200"
1982-11-29,29,29.38,28,28.88,"223,000",0,1,0.47938836954325,0.48567001024761,0.46285773611072,0.47740469353134,"12,488,000"
1982-11-26,29.5,29.88,28.38,29,"455,300",0,1,0.48765368625951,0.49393532696387,0.46913937681508,0.47938836954325,"25,496,800"
1982-11-24,28.88,30.5,28.75,29.5,"329,200",0,1,0.47740469353134,0.50418431969204,0.47525571118512,0.48765368625951,"18,435,200"
1982-11-23,28.5,29.75,28.5,28.88,"395,100",0,1,0.47112305282698,0.49178634461764,0.47112305282698,0.47740469353134,"22,125,600"
1982-11-22,30.88,30.88,28.12,28.12,"452,000",0,1,0.5104659603964,0.5104659603964,0.46484141212263,0.46484141212263,"25,312,000"
1982-11-19,31.38,31.62,30.75,30.88,"434,400",0,1,0.51873127711266,0.52269862913647,0.50831697805017,0.5104659603964,"24,326,400"
1982-11-18,31.38,31.88,31.25,31.38,"681,600",0,1,0.51873127711266,0.52699659382892,0.51658229476643,0.51873127711266,"38,169,600"
1982-11-17,30,31.5,30,31.38,"643,500",0,1,0.49591900297577,0.52071495312456,0.49591900297577,0.51873127711266,"36,036,000"
1982-11-16,31.62,31.75,29.88,30,"812,600",0,1,0.52269862913647,0.52484761148269,0.49393532696387,0.49591900297577,"45,505,600"
1982-11-15,32.38,32.75,31.25,31.62,"556,200",0,1,0.53526191054519,0.54137824491522,0.51658229476643,0.52269862913647,"31,147,200"
1982-11-12,33,34,32.38,32.38,"585,300",0,1,0.54551090327335,0.56204153670588,0.53526191054519,0.53526191054519,"32,776,800"
1982-11-11,31,33,30.5,33,"549,800",0,1,0.5124496364083,0.54551090327335,0.50418431969204,0.54551090327335,"30,788,800"
1982-11-10,30,31.5,30,31,"905,300",0,1,0.49591900297577,0.52071495312456,0.49591900297577,0.5124496364083,"50,696,800"
1982-11-09,28.88,30.12,28.75,29.88,"802,600",0,1,0.47740469353134,0.49790267898768,0.47525571118512,0.49393532696387,"44,945,600"
1982-11-08,30.12,30.38,28.75,28.88,"532,100",0,1,0.49790267898768,0.50220064368013,0.47525571118512,0.47740469353134,"29,797,600"
1982-11-05,30.75,30.75,29.62,30.12,"631,700",0,1,0.50831697805017,0.50831697805017,0.48963736227141,0.49790267898768,"35,375,200"
1982-11-04,30.75,31.88,30.5,31,"1,469,100",0,1,0.50831697805017,0.52699659382892,0.50418431969204,0.5124496364083,"82,269,600"
1982-11-03,28.62,30.75,28.62,30.75,"1,049,700",0,1,0.47310672883889,0.50831697805017,0.47310672883889,0.50831697805017,"58,783,200"
1982-11-02,27,29.5,27,28.62,"1,387,700",0,1,0.4463271026782,0.48765368625951,0.4463271026782,0.47310672883889,"77,711,200"
1982-11-01,25.38,27,25.12,26.75,"465,900",0,1,0.4195474765175,0.4463271026782,0.41524951182505,0.44219444432006,"26,090,400"
1982-10-29,25.12,25.38,24.75,25.38,"527,300",0,1,0.41524951182505,0.4195474765175,0.40913317745501,0.4195474765175,"29,528,800"
1982-10-28,25.12,25.38,24.75,25.12,"971,800",0,1,0.41524951182505,0.4195474765175,0.40913317745501,0.41524951182505,"54,420,800"
1982-10-27,24.5,25.25,24.5,25.12,"853,400",0,1,0.40500051909688,0.41739849417128,0.40500051909688,0.41524951182505,"47,790,400"
1982-10-26,24.38,24.62,23.25,24.5,"748,900",0,1,0.40301684308498,0.40698419510878,0.38433722730622,0.40500051909688,"41,938,400"
1982-10-25,25.88,26,24.25,24.38,"825,600",0,1,0.42781279323377,0.42979646924567,0.40086786073875,0.40301684308498,"46,233,600"
1982-10-22,26,26.75,25.88,25.88,"721,800",0,1,0.42979646924567,0.44219444432006,0.42781279323377,0.42781279323377,"40,420,800"
1982-10-21,25.38,26.75,25,26,"1,015,700",0,1,0.4195474765175,0.44219444432006,0.41326583581314,0.42979646924567,"56,879,200"
1982-10-20,24,25.62,23.88,25.38,"1,080,800",0,1,0.39673520238062,0.42351482854131,0.39475152636872,0.4195474765175,"60,524,800"
1982-10-19,23.5,24.25,23.5,24,"548,400",0,1,0.38846988566436,0.40086786073875,0.38846988566436,0.39673520238062,"30,710,400"
1982-10-18,23,23.62,23,23.5,"421,200",0,1,0.38020456894809,0.39045356167626,0.38020456894809,0.38846988566436,"23,587,200"
1982-10-15,23.5,23.5,22.62,23,"645,600",0,1,0.38846988566436,0.38846988566436,0.37392292824373,0.38020456894809,"36,153,600"
1982-10-14,23.5,23.88,23.12,23.62,"797,600",0,1,0.38846988566436,0.39475152636872,0.38218824496,0.39045356167626,"44,665,600"
1982-10-13,23.25,24.25,23,23.5,"887,700",0,1,0.38433722730622,0.40086786073875,0.38020456894809,0.38846988566436,"49,711,200"
1982-10-12,24,24.38,23,23.25,"1,156,000",0,1,0.39673520238062,0.40301684308498,0.38020456894809,0.38433722730622,"64,736,000"
1982-10-11,23.5,24.75,23.5,24,"1,400,600",0,1,0.38846988566436,0.40913317745501,0.38846988566436,0.39673520238062,"78,433,600"
1982-10-08,21.88,23.62,21.75,23.5,"1,230,100",0,1,0.36169025950366,0.39045356167626,0.35954127715744,0.38846988566436,"68,885,600"
1982-10-07,20.38,22,20.38,21.88,"1,391,400",0,1,0.33689430935488,0.36367393551557,0.33689430935488,0.36169025950366,"77,918,400"
1982-10-06,18.88,20.25,18.88,20.25,"774,700",0,1,0.31209835920609,0.33474532700865,0.31209835920609,0.33474532700865,"43,383,200"
1982-10-05,18.75,19.25,18.75,18.88,"358,200",0,1,0.30994937685986,0.31821469357612,0.30994937685986,0.31209835920609,"20,059,200"
1982-10-04,18.5,18.88,18,18.75,"309,500",0,1,0.30581671850173,0.31209835920609,0.29755140178546,0.30994937685986,"17,332,000"
1982-10-01,18.5,18.75,18.5,18.5,"206,500",0,1,0.30581671850173,0.30994937685986,0.30581671850173,0.30581671850173,"11,564,000"
1982-09-30,18.38,18.38,18.25,18.25,"333,400",0,1,0.30383304248982,0.30383304248982,0.3016840601436,0.3016840601436,"18,670,400"
1982-09-29,18.38,18.5,18.38,18.38,"292,700",0,1,0.30383304248982,0.30581671850173,0.30383304248982,0.30383304248982,"16,391,200"
1982-09-28,18.38,18.62,18.38,18.38,"381,800",0,1,0.30383304248982,0.30780039451363,0.30383304248982,0.30383304248982,"21,380,800"
1982-09-27,18.12,18.38,18.12,18.12,"170,300",0,1,0.29953507779737,0.30383304248982,0.29953507779737,0.29953507779737,"9,536,800"
1982-09-24,18.25,18.25,18.12,18.12,"795,500",0,1,0.3016840601436,0.3016840601436,0.29953507779737,0.29953507779737,"44,548,000"
1982-09-23,18.75,18.88,18.75,18.75,"624,200",0,1,0.30994937685986,0.31209835920609,0.30994937685986,0.30994937685986,"34,955,200"
1982-09-22,18.75,18.88,18.75,18.75,"461,500",0,1,0.30994937685986,0.31209835920609,0.30994937685986,0.30994937685986,"25,844,000"
1982-09-21,18.25,18.38,18.25,18.25,"163,700",0,1,0.3016840601436,0.30383304248982,0.3016840601436,0.3016840601436,"9,167,200"
1982-09-20,17.88,18,17.88,17.88,"174,700",0,1,0.29556772577356,0.29755140178546,0.29556772577356,0.29556772577356,"9,783,200"
1982-09-17,17.88,17.88,17.75,17.75,"241,300",0,1,0.29556772577356,0.29556772577356,0.29341874342733,0.29341874342733,"13,512,800"
1982-09-16,18.38,18.38,18.12,18.12,"358,800",0,1,0.30383304248982,0.30383304248982,0.29953507779737,0.29953507779737,"20,092,800"
1982-09-15,18.88,18.88,18.75,18.75,"320,300",0,1,0.31209835920609,0.31209835920609,0.30994937685986,0.30994937685986,"17,936,800"
1982-09-14,18.88,19,18.88,18.88,"453,100",0,1,0.31209835920609,0.31408203521799,0.31209835920609,0.31209835920609,"25,373,600"
1982-09-13,18.25,18.38,18.25,18.25,"262,900",0,1,0.3016840601436,0.30383304248982,0.3016840601436,0.3016840601436,"14,722,400"
1982-09-10,18.12,18.25,18.12,18.12,"250,300",0,1,0.29953507779737,0.3016840601436,0.29953507779737,0.29953507779737,"14,016,800"
1982-09-09,17.75,17.75,17.62,17.62,"283,900",0,1,0.29341874342733,0.29341874342733,0.2912697610811,0.2912697610811,"15,898,400"
1982-09-08,18,18.12,18,18,"322,900",0,1,0.29755140178546,0.29953507779737,0.29755140178546,0.29755140178546,"18,082,400"
1982-09-07,17.5,17.5,17.38,17.38,"363,300",0,1,0.2892860850692,0.2892860850692,0.2873024090573,0.2873024090573,"20,344,800"
1982-09-03,18.38,18.5,18.38,18.38,"466,700",0,1,0.30383304248982,0.30581671850173,0.30383304248982,0.30383304248982,"26,135,200"
1982-09-02,18.25,18.38,18.25,18.25,"336,700",0,1,0.3016840601436,0.30383304248982,0.3016840601436,0.3016840601436,"18,855,200"
1982-09-01,17.62,17.62,17.5,17.5,"368,600",0,1,0.2912697610811,0.2912697610811,0.2892860850692,0.2892860850692,"20,641,600"
1982-08-31,18,18.12,18,18,"627,500",0,1,0.29755140178546,0.29953507779737,0.29755140178546,0.29755140178546,"35,140,000"
1982-08-30,17.12,17.25,17.12,17.12,"359,100",0,1,0.28300444436484,0.28515342671107,0.28300444436484,0.28300444436484,"20,109,600"
1982-08-27,17,17,16.88,16.88,"440,400",0,1,0.28102076835294,0.28102076835294,0.27903709234104,0.27903709234104,"24,662,400"
1982-08-26,17.75,17.88,17.75,17.75,"940,100",0,1,0.29341874342733,0.29556772577356,0.29341874342733,0.29341874342733,"52,645,600"
1982-08-25,17.25,17.38,17.25,17.25,"1,594,100",0,1,0.28515342671107,0.2873024090573,0.28515342671107,0.28515342671107,"89,269,600"
1982-08-24,16.12,16.25,16.12,16.12,"695,400",0,1,0.26647381093232,0.26862279327854,0.26647381093232,0.26647381093232,"38,942,400"
1982-08-23,15.38,15.5,15.38,15.38,"311,100",0,1,0.25424114219225,0.25622481820415,0.25424114219225,0.25424114219225,"17,421,600"
1982-08-20,14.75,14.88,14.75,14.75,"244,900",0,1,0.24382684312976,0.24597582547598,0.24382684312976,0.24382684312976,"13,714,400"
1982-08-19,14.38,14.5,14.38,14.38,"212,600",0,1,0.23771050875972,0.23969418477162,0.23771050875972,0.23771050875972,"11,905,600"
1982-08-18,14.25,14.38,14.25,14.25,"558,300",0,1,0.23556152641349,0.23771050875972,0.23556152641349,0.23556152641349,"31,264,800"
1982-08-17,14.25,14.5,14.25,14.25,"213,100",0,1,0.23556152641349,0.23969418477162,0.23556152641349,0.23556152641349,"11,933,600"
1982-08-16,13.38,13.5,13.38,13.38,"171,500",0,1,0.2211798753272,0.2231635513391,0.2211798753272,0.2211798753272,"9,604,000"
1982-08-13,13.12,13.25,13.12,13.12,"115,900",0,1,0.21688191063474,0.21903089298097,0.21688191063474,0.21688191063474,"6,490,400"
1982-08-12,13.25,13.25,13.12,13.12,"136,700",0,1,0.21903089298097,0.21903089298097,0.21688191063474,0.21688191063474,"7,655,200"
1982-08-11,13.25,13.38,13.25,13.25,"312,000",0,1,0.21903089298097,0.2211798753272,0.21903089298097,0.21903089298097,"17,472,000"
1982-08-10,13.12,13.25,13.12,13.12,"501,100",0,1,0.21688191063474,0.21903089298097,0.21688191063474,0.21688191063474,"28,061,600"
1982-08-09,12.38,12.5,12.38,12.38,"250,500",0,1,0.20464924189467,0.20663291790657,0.20464924189467,0.20464924189467,"14,028,000"
1982-08-06,12.38,12.38,12.25,12.25,"432,300",0,1,0.20464924189467,0.20464924189467,0.20250025954844,0.20250025954844,"24,208,800"
1982-08-05,12.5,12.5,12.38,12.38,"311,400",0,1,0.20663291790657,0.20663291790657,0.20464924189467,0.20464924189467,"17,438,400"
1982-08-04,13,13,12.88,12.88,"374,400",0,1,0.21489823462284,0.21489823462284,0.21291455861093,0.21291455861093,"20,966,400"
1982-08-03,13.12,13.12,13,13,"401,200",0,1,0.21688191063474,0.21688191063474,0.21489823462284,0.21489823462284,"22,467,200"
1982-08-02,13.88,14,13.88,13.88,"421,400",0,1,0.22944519204346,0.23142886805536,0.22944519204346,0.22944519204346,"23,598,400"
1982-07-30,13.5,13.62,13.5,13.5,"172,400",0,1,0.2231635513391,0.225147227351,0.2231635513391,0.2231635513391,"9,654,400"
1982-07-29,13.38,13.5,13.38,13.38,"276,200",0,1,0.2211798753272,0.2231635513391,0.2211798753272,0.2211798753272,"15,467,200"
1982-07-28,13,13,12.88,12.88,"238,900",0,1,0.21489823462284,0.21489823462284,0.21291455861093,0.21291455861093,"13,378,400"
1982-07-27,13.5,13.62,13.5,13.5,"144,300",0,1,0.2231635513391,0.225147227351,0.2231635513391,0.2231635513391,"8,080,800"
1982-07-26,13.62,13.62,13.5,13.5,"253,800",0,1,0.225147227351,0.225147227351,0.2231635513391,0.2231635513391,"14,212,800"
1982-07-23,14.25,14.25,14.12,14.12,"81,700",0,1,0.23556152641349,0.23556152641349,0.23341254406726,0.23341254406726,"4,575,200"
1982-07-22,14.38,14.5,14.38,14.38,"157,200",0,1,0.23771050875972,0.23969418477162,0.23771050875972,0.23771050875972,"8,803,200"
1982-07-21,14.25,14.38,14.25,14.25,"320,100",0,1,0.23556152641349,0.23771050875972,0.23556152641349,0.23556152641349,"17,925,600"
1982-07-20,14.25,14.38,14.25,14.25,"221,900",0,1,0.23556152641349,0.23771050875972,0.23556152641349,0.23556152641349,"12,426,400"
1982-07-19,13.38,13.5,13.38,13.38,"374,000",0,1,0.2211798753272,0.2231635513391,0.2211798753272,0.2211798753272,"20,944,000"
1982-07-16,13.25,13.38,13.25,13.25,"343,800",0,1,0.21903089298097,0.2211798753272,0.21903089298097,0.21903089298097,"19,252,800"
1982-07-15,12.75,12.88,12.75,12.75,"293,700",0,1,0.2107655762647,0.21291455861093,0.2107655762647,0.2107655762647,"16,447,200"
1982-07-14,12.5,12.75,12.5,12.5,"317,500",0,1,0.20663291790657,0.2107655762647,0.20663291790657,0.20663291790657,"17,780,000"
1982-07-13,12.38,12.5,12.38,12.38,"510,600",0,1,0.20464924189467,0.20663291790657,0.20464924189467,0.20464924189467,"28,593,600"
1982-07-12,11.62,11.75,11.62,11.62,"283,000",0,1,0.19208596048595,0.19423494283218,0.19208596048595,0.19208596048595,"15,848,000"
1982-07-09,11.38,11.5,11.38,11.38,"573,300",0,1,0.18811860846214,0.19010228447405,0.18811860846214,0.18811860846214,"32,104,800"
1982-07-08,11.12,11.12,11,11,"733,600",0,1,0.18382064376969,0.18382064376969,0.18183696775778,0.18183696775778,"41,081,600"
1982-07-07,11.5,11.62,11.5,11.5,"135,600",0,1,0.19010228447405,0.19208596048595,0.19010228447405,0.19010228447405,"7,593,600"
1982-07-06,11.62,11.62,11.5,11.5,"391,500",0,1,0.19208596048595,0.19208596048595,0.19010228447405,0.19010228447405,"21,924,000"
1982-07-02,12.12,12.12,12,12,"259,400",0,1,0.20035127720221,0.20035127720221,0.19836760119031,0.19836760119031,"14,526,400"
1982-07-01,12.75,12.75,12.62,12.62,"248,800",0,1,0.2107655762647,0.2107655762647,0.20861659391848,0.20861659391848,"13,932,800"
1982-06-30,12.75,12.88,12.75,12.75,"301,900",0,1,0.2107655762647,0.21291455861093,0.2107655762647,0.2107655762647,"16,906,400"
1982-06-29,12.88,12.88,12.75,12.75,"159,900",0,1,0.21291455861093,0.21291455861093,0.2107655762647,0.2107655762647,"8,954,400"
1982-06-28,13.25,13.25,13.12,13.12,"112,300",0,1,0.21903089298097,0.21903089298097,0.21688191063474,0.21688191063474,"6,288,800"
1982-06-25,13.38,13.38,13.25,13.25,"119,100",0,1,0.2211798753272,0.2211798753272,0.21903089298097,0.21903089298097,"6,669,600"
1982-06-24,13.75,13.88,13.75,13.75,"197,100",0,1,0.22729620969723,0.22944519204346,0.22729620969723,0.22729620969723,"11,037,600"
1982-06-23,13.75,14,13.75,13.75,"235,500",0,1,0.22729620969723,0.23142886805536,0.22729620969723,0.22729620969723,"13,188,000"
1982-06-22,13.38,13.62,13.38,13.38,"78,400",0,1,0.2211798753272,0.225147227351,0.2211798753272,0.2211798753272,"4,390,400"
1982-06-21,12.88,13,12.88,12.88,"127,400",0,1,0.21291455861093,0.21489823462284,0.21291455861093,0.21291455861093,"7,134,400"
1982-06-18,13.12,13.12,12.88,12.88,"88,700",0,1,0.21688191063474,0.21688191063474,0.21291455861093,0.21291455861093,"4,967,200"
1982-06-17,13.25,13.25,13.12,13.12,"130,200",0,1,0.21903089298097,0.21903089298097,0.21688191063474,0.21688191063474,"7,291,200"
1982-06-16,13.38,13.5,13.38,13.38,"186,300",0,1,0.2211798753272,0.2231635513391,0.2211798753272,0.2211798753272,"10,432,800"
1982-06-15,13.38,13.5,13.38,13.38,"157,200",0,1,0.2211798753272,0.2231635513391,0.2211798753272,0.2211798753272,"8,803,200"
1982-06-14,13.38,13.5,13.38,13.38,"133,900",0,1,0.2211798753272,0.2231635513391,0.2211798753272,0.2211798753272,"7,498,400"
1982-06-11,13.38,13.5,13.38,13.38,"243,900",0,1,0.2211798753272,0.2231635513391,0.2211798753272,0.2211798753272,"13,658,400"
1982-06-10,12.88,13,12.88,12.88,"153,600",0,1,0.21291455861093,0.21489823462284,0.21291455861093,0.21291455861093,"8,601,600"
1982-06-09,12.88,12.88,12.75,12.75,"151,100",0,1,0.21291455861093,0.21291455861093,0.2107655762647,0.2107655762647,"8,461,600"
1982-06-08,13.12,13.12,13,13,"140,200",0,1,0.21688191063474,0.21688191063474,0.21489823462284,0.21489823462284,"7,851,200"
1982-06-07,13.12,13.25,13.12,13.12,"165,900",0,1,0.21688191063474,0.21903089298097,0.21688191063474,0.21688191063474,"9,290,400"
1982-06-04,13.25,13.25,13.12,13.12,"168,200",0,1,0.21903089298097,0.21903089298097,0.21688191063474,0.21688191063474,"9,419,200"
1982-06-03,13.75,13.75,13.5,13.5,"177,500",0,1,0.22729620969723,0.22729620969723,0.2231635513391,0.2231635513391,"9,940,000"
1982-06-02,14,14.12,14,14,"146,900",0,1,0.23142886805536,0.23341254406726,0.23142886805536,0.23142886805536,"8,226,400"
1982-06-01,13.88,13.88,13.75,13.75,"212,500",0,1,0.22944519204346,0.22944519204346,0.22729620969723,0.22729620969723,"11,900,000"
1982-05-28,14,14.12,14,14,"85,700",0,1,0.23142886805536,0.23341254406726,0.23142886805536,0.23142886805536,"4,799,200"
1982-05-27,14.12,14.12,14,14,"139,500",0,1,0.23341254406726,0.23341254406726,0.23142886805536,0.23142886805536,"7,812,000"
1982-05-26,14.38,14.38,14.25,14.25,"193,200",0,1,0.23771050875972,0.23771050875972,0.23556152641349,0.23556152641349,"10,819,200"
1982-05-25,14.38,14.5,14.38,14.38,"230,200",0,1,0.23771050875972,0.23969418477162,0.23771050875972,0.23771050875972,"12,891,200"
1982-05-24,14.38,14.5,14.38,14.38,"142,800",0,1,0.23771050875972,0.23969418477162,0.23771050875972,0.23771050875972,"7,996,800"
1982-05-21,14.25,14.38,14.25,14.25,"173,400",0,1,0.23556152641349,0.23771050875972,0.23556152641349,0.23556152641349,"9,710,400"
1982-05-20,14.12,14.25,14.12,14.12,"123,300",0,1,0.23341254406726,0.23556152641349,0.23341254406726,0.23341254406726,"6,904,800"
1982-05-19,14.12,14.12,14,14,"336,100",0,1,0.23341254406726,0.23341254406726,0.23142886805536,0.23142886805536,"18,821,600"
1982-05-18,14.25,14.25,14.12,14.12,"544,800",0,1,0.23556152641349,0.23556152641349,0.23341254406726,0.23341254406726,"30,508,800"
1982-05-17,14.5,14.5,14.38,14.38,"340,200",0,1,0.23969418477162,0.23969418477162,0.23771050875972,0.23771050875972,"19,051,200"
1982-05-14,14.88,14.88,14.62,14.62,"427,400",0,1,0.24597582547598,0.24597582547598,0.24167786078353,0.24167786078353,"23,934,400"
1982-05-13,15.25,15.38,15.25,15.25,"243,100",0,1,0.25209215984602,0.25424114219225,0.25209215984602,0.25209215984602,"13,613,600"
1982-05-12,15.25,15.25,15.12,15.12,"317,000",0,1,0.25209215984602,0.25209215984602,0.24994317749979,0.24994317749979,"17,752,000"
1982-05-11,15.62,15.62,15.5,15.5,"459,900",0,1,0.25820849421605,0.25820849421605,0.25622481820415,0.25622481820415,"25,754,400"
1982-05-10,16.12,16.12,16,16,"141,100",0,1,0.26647381093232,0.26647381093232,0.26449013492041,0.26449013492041,"7,901,600"
1982-05-07,16.25,16.38,16.25,16.25,"378,200",0,1,0.26862279327854,0.27077177562477,0.26862279327854,0.26862279327854,"21,179,200"
1982-05-06,16,16.12,16,16,"336,900",0,1,0.26449013492041,0.26647381093232,0.26449013492041,0.26449013492041,"18,866,400"
1982-05-05,15.75,15.75,15.5,15.5,"240,800",0,1,0.26035747656228,0.26035747656228,0.25622481820415,0.25622481820415,"13,484,800"
1982-05-04,15.75,15.88,15.75,15.75,"330,300",0,1,0.26035747656228,0.26250645890851,0.26035747656228,0.26035747656228,"18,496,800"
1982-05-03,15.25,15.38,15.25,15.25,"369,200",0,1,0.25209215984602,0.25424114219225,0.25209215984602,0.25209215984602,"20,675,200"
1982-04-30,14.75,14.88,14.75,14.75,"1,238,400",0,1,0.24382684312976,0.24597582547598,0.24382684312976,0.24382684312976,"69,350,400"
1982-04-29,14.62,14.75,14.62,14.62,"367,100",0,1,0.24167786078353,0.24382684312976,0.24167786078353,0.24167786078353,"20,557,600"
1982-04-28,14.75,14.75,14.62,14.62,"443,000",0,1,0.24382684312976,0.24382684312976,0.24167786078353,0.24167786078353,"24,808,000"
1982-04-27,15.38,15.38,15.25,15.25,"313,700",0,1,0.25424114219225,0.25424114219225,0.25209215984602,0.25209215984602,"17,567,200"
1982-04-26,15.75,15.88,15.75,15.75,"258,600",0,1,0.26035747656228,0.26250645890851,0.26035747656228,0.26035747656228,"14,481,600"
1982-04-23,15.38,15.5,15.38,15.38,"215,600",0,1,0.25424114219225,0.25622481820415,0.25424114219225,0.25424114219225,"12,073,600"
1982-04-22,15.5,15.5,15.38,15.38,"234,800",0,1,0.25622481820415,0.25622481820415,0.25424114219225,0.25424114219225,"13,148,800"
1982-04-21,15.75,15.75,15.62,15.62,"326,000",0,1,0.26035747656228,0.26035747656228,0.25820849421605,0.25820849421605,"18,256,000"
1982-04-20,15.88,15.88,15.75,15.75,"359,600",0,1,0.26250645890851,0.26250645890851,0.26035747656228,0.26035747656228,"20,137,600"
1982-04-19,16.75,16.75,16.5,16.5,"184,300",0,1,0.27688810999481,0.27688810999481,0.27275545163668,0.27275545163668,"10,320,800"
1982-04-16,16.88,17,16.88,16.88,"464,500",0,1,0.27903709234104,0.28102076835294,0.27903709234104,0.27903709234104,"26,012,000"
1982-04-15,16.38,16.5,16.38,16.38,"733,400",0,1,0.27077177562477,0.27275545163668,0.27077177562477,0.27077177562477,"41,070,400"
1982-04-14,16.12,16.25,16.12,16.12,"507,100",0,1,0.26647381093232,0.26862279327854,0.26647381093232,0.26647381093232,"28,397,600"
1982-04-13,16.12,16.12,16,16,"380,800",0,1,0.26647381093232,0.26647381093232,0.26449013492041,0.26449013492041,"21,324,800"
1982-04-12,17.5,17.62,17.38,17.38,"197,800",0,1,0.2892860850692,0.2912697610811,0.2873024090573,0.2873024090573,"11,076,800"
1982-04-08,17.5,17.62,17.5,17.5,"107,100",0,1,0.2892860850692,0.2912697610811,0.2892860850692,0.2892860850692,"5,997,600"
1982-04-07,17.5,17.5,17.38,17.38,"129,900",0,1,0.2892860850692,0.2892860850692,0.2873024090573,0.2873024090573,"7,274,400"
1982-04-06,17.75,17.75,17.62,17.62,"319,600",0,1,0.29341874342733,0.29341874342733,0.2912697610811,0.2912697610811,"17,897,600"
1982-04-05,17.75,17.88,17.75,17.75,"386,800",0,1,0.29341874342733,0.29556772577356,0.29341874342733,0.29341874342733,"21,660,800"
1982-04-02,17.75,17.88,17.75,17.75,"378,600",0,1,0.29341874342733,0.29556772577356,0.29341874342733,0.29341874342733,"21,201,600"
1982-04-01,17.75,17.88,17.75,17.75,"264,000",0,1,0.29341874342733,0.29556772577356,0.29341874342733,0.29341874342733,"14,784,000"
1982-03-31,16.88,17,16.88,16.88,"223,900",0,1,0.27903709234104,0.28102076835294,0.27903709234104,0.27903709234104,"12,538,400"
1982-03-30,16.88,17,16.88,16.88,"348,000",0,1,0.27903709234104,0.28102076835294,0.27903709234104,0.27903709234104,"19,488,000"
1982-03-29,16.62,16.75,16.62,16.62,"301,800",0,1,0.27473912764858,0.27688810999481,0.27473912764858,0.27473912764858,"16,900,800"
1982-03-26,16.38,16.38,16.25,16.25,"226,700",0,1,0.27077177562477,0.27077177562477,0.26862279327854,0.26862279327854,"12,695,200"
1982-03-25,16.62,16.62,16.5,16.5,"375,500",0,1,0.27473912764858,0.27473912764858,0.27275545163668,0.27275545163668,"21,028,000"
1982-03-24,16.75,16.75,16.62,16.62,"230,400",0,1,0.27688810999481,0.27688810999481,0.27473912764858,0.27473912764858,"12,902,400"
1982-03-23,17.75,17.75,17.62,17.62,"249,800",0,1,0.29341874342733,0.29341874342733,0.2912697610811,0.2912697610811,"13,988,800"
1982-03-22,17.88,18,17.88,17.88,"308,900",0,1,0.29556772577356,0.29755140178546,0.29556772577356,0.29556772577356,"17,298,400"
1982-03-19,16.62,16.75,16.62,16.62,"293,800",0,1,0.27473912764858,0.27688810999481,0.27473912764858,0.27473912764858,"16,452,800"
1982-03-18,15.25,15.38,15.25,15.25,"251,500",0,1,0.25209215984602,0.25424114219225,0.25209215984602,0.25209215984602,"14,084,000"
1982-03-17,14.25,14.25,14.12,14.12,"225,400",0,1,0.23556152641349,0.23556152641349,0.23341254406726,0.23341254406726,"12,622,400"
1982-03-16,15,15,14.88,14.88,"210,500",0,1,0.24795950148789,0.24795950148789,0.24597582547598,0.24597582547598,"11,788,000"
1982-03-15,15.25,15.25,15.12,15.12,"229,300",0,1,0.25209215984602,0.25209215984602,0.24994317749979,0.24994317749979,"12,840,800"
